date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:53	2537/2537	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ad186226d8f997529249817ed5d2d9df%22	https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=XXe4tT	C:/Users/radou/Desktop/korfitness.com/static.klaviyo.com/onsite/js/klaviyo65d6.js	(from https://korfitness.com/)
15:19:55	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2016%20May%202022%2014:19:55%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/radou/Desktop/korfitness.com/www.googletagmanager.com/gtm.95445.delayed	(from https://korfitness.com/)
15:19:57	299233/299233	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:d03ba35b0d21a5f72b11b2cff4d16efe	https://korfitness.com/POST	C:/Users/radou/Desktop/korfitness.com/korfitness.com/POST.a.delayed	(from https://korfitness.com/)
15:19:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:19:59%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://korfitness.com/)
15:19:59	80395/80395	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:38:01%20GMT	https://cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	(from https://korfitness.com/)
15:20:00	8110/8110	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2002:56:30%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://korfitness.com/)
15:20:00	59352/59352	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:28:55%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://korfitness.com/)
15:20:01	211481/211481	---MCZ	200	added ('OK')	text/html	etag:cacheable:7aa1a1351ea8ca02a34073e658c7954a	https://korfitness.com/cart	C:/Users/radou/Desktop/korfitness.com/korfitness.com/cart.html	(from https://korfitness.com/)
15:20:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:04%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_300x300.png?v=1563652455	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_300x300c913.png	(from https://korfitness.com/)
15:20:04	300090/300090	---MCZ	200	added ('OK')	text/html	etag:cacheable:69d4a93ab095c2a33289f54a451c76fd	https://korfitness.com/policies/shipping-policy	C:/Users/radou/Desktop/korfitness.com/korfitness.com/policies/shipping-policy.html	(from https://korfitness.com/)
15:20:04	7249/7249	---M--	200	added ('OK')	image/png	date:Tue,%2010%20May%202022%2016:23:39%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_300x300.png?v=1563652455	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_300x300c913.png	(from https://korfitness.com/)
15:20:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:05%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_70x.png?v=1563652455	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_70x.13c913.delayed	(from https://korfitness.com/)
15:20:05	1518/1518	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202022%2014:20:05%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_70x.png?v=1563652455	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/KOR_small_70xc913.png	(from https://korfitness.com/)
15:20:07	299823/299823	---MCZ	200	added ('OK')	text/html	etag:cacheable:947e8b9e9a2267931b6744867e73085c	https://korfitness.com/pages/about-us	C:/Users/radou/Desktop/korfitness.com/korfitness.com/pages/about-us.html	(from https://korfitness.com/)
15:20:09	494329/494329	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e5b3ec78e8e86e459d67836ba8bf274	https://korfitness.com/collections/seamless	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/seamless.html	(from https://korfitness.com/)
15:20:13	386243/386243	---MCZ	200	added ('OK')	text/html	etag:cacheable:c1e9d05e657828bb2159de91a13ec7aa	https://korfitness.com/collections/sports-bras	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/sports-bras.html	(from https://korfitness.com/)
15:20:14	325985/325985	---MCZ	200	added ('OK')	text/html	etag:cacheable:46f43529329ef73e4f3ca797fb8c4691	https://korfitness.com/collections	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections.html	(from https://korfitness.com/)
15:20:19	370184/370184	---MCZ	200	added ('OK')	text/html	etag:cacheable:46b4cf4f2bc31d00eb28aed2f68d0dfb	https://korfitness.com/collections/clearance	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/clearance.html	(from https://korfitness.com/)
15:20:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:20%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/files/image_6487327_2048x.jpg?v=1652216067	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/image_6487327_2048x.1b38d5.delayed	(from https://korfitness.com/)
15:20:22	554385/554385	---MCZ	200	added ('OK')	text/html	etag:cacheable:67908db3b97bbcb66d68c5aab231e4ad	https://korfitness.com/collections/frontpage	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage.html	(from https://korfitness.com/)
15:20:23	211245/211245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:23%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/files/image_6487327_2048x.jpg?v=1652216067	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/files/image_6487327_2048x38d5.jpg	(from https://korfitness.com/)
15:20:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:25%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_{width}x.jpg?v=1650331262	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_{width}xf591.jpg	(from https://korfitness.com/)
15:20:26	796597/796597	---MCZ	200	added ('OK')	text/html	etag:cacheable:e3c28dd01f84d6409e0de317633e98be	https://korfitness.com/collections/frontpage/products/booty-lifting-anti-cellulite-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/booty-lifting-anti-cellulite-leggings.html	(from https://korfitness.com/)
15:20:27	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:26%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_{width}x.jpg?v=1650331262	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_{width}xf591.jpg	(from https://korfitness.com/)
15:20:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:28%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_250x250@2x.jpg?v=1650331262	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_250x250@2xf591.jpg	(from https://korfitness.com/)
15:20:28	43964/43964	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:28%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_250x250@2x.jpg?v=1650331262	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/scrunch-butt-high-waist-leggings-leggings-sacramento-green-small-booty-lifting-anti-cellulite-leggings-28141654179928_250x250@2xf591.jpg	(from https://korfitness.com/)
15:20:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:30%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_{width}x.jpg?v=1650333782	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_{width}x84cb.jpg	(from https://korfitness.com/)
15:20:31	708467/708467	---MCZ	200	added ('OK')	text/html	etag:cacheable:71a412285f835833077e5ed97b5d9f00	https://korfitness.com/collections/frontpage/products/flexfit-contour-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/flexfit-contour-leggings.html	(from https://korfitness.com/)
15:20:31	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:31%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_{width}x.jpg?v=1650333782	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_{width}x84cb.jpg	(from https://korfitness.com/)
15:20:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:32%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_250x250@2x.jpg?v=1650333782	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_250x250@2x84cb.jpg	(from https://korfitness.com/)
15:20:32	28161/28161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:33%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_250x250@2x.jpg?v=1650333782	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flexfit-seamless-leggings-leggings-grey-xs-nylon-polyester-flexfit-contour-leggings-new-28926425006168_250x250@2x84cb.jpg	(from https://korfitness.com/)
15:20:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:34%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_{width}x.jpg?v=1650333069	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_{width}xda98.jpg	(from https://korfitness.com/)
15:20:36	1019756/1019756	---MCZ	200	added ('OK')	text/html	etag:cacheable:4969ae2fa7cb5d4555ccf8ce3c4fc309	https://korfitness.com/collections/frontpage/products/dream-seamless-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/dream-seamless-leggings.html	(from https://korfitness.com/)
15:20:37	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:35%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_{width}x.jpg?v=1650333069	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_{width}xda98.jpg	(from https://korfitness.com/)
15:20:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:38%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_250x250@2x.jpg?v=1650333069	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_250x250@2xda98.jpg	(from https://korfitness.com/)
15:20:37	20641/20641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:38%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_250x250@2x.jpg?v=1650333069	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/dream-seamless-leggings-leggings-tan-xs-nylon-polyester-dream-seamless-leggings-28204930662488_250x250@2xda98.jpg	(from https://korfitness.com/)
15:20:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:40%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_{width}x.jpg?v=1650337747	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_{width}x04e9.jpg	(from https://korfitness.com/)
15:20:42	520617/520617	---MCZ	200	added ('OK')	text/html	etag:cacheable:8669584aec8e7b3c7b83a98c5afe52d5	https://korfitness.com/collections/frontpage/products/black-textured-seamless-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/black-textured-seamless-leggings.html	(from https://korfitness.com/)
15:20:42	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:41%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_{width}x.jpg?v=1650337747	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_{width}x04e9.jpg	(from https://korfitness.com/)
15:20:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:43%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_250x250@2x.jpg?v=1650337747	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_250x250@2x04e9.jpg	(from https://korfitness.com/)
15:20:43	21056/21056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:44%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_250x250@2x.jpg?v=1650337747	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/yoga-leggings-leggings-black-small-textured-seamless-leggings-16027297874008_250x250@2x04e9.jpg	(from https://korfitness.com/)
15:20:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:45%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_{width}x.jpg?v=1650335053	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_{width}xbcdf.jpg	(from https://korfitness.com/)
15:20:46	710962/710962	---MCZ	200	added ('OK')	text/html	etag:cacheable:e5b613c4966a71a69839149c1570c5e4	https://korfitness.com/collections/frontpage/products/max-sculpt-seamless-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/max-sculpt-seamless-leggings.html	(from https://korfitness.com/)
15:20:46	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:46%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_{width}x.jpg?v=1650335053	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_{width}xbcdf.jpg	(from https://korfitness.com/)
15:20:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:47%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_250x250@2x.jpg?v=1650335053	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_250x250@2xbcdf.jpg	(from https://korfitness.com/)
15:20:48	25427/25427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:48%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_250x250@2x.jpg?v=1650335053	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/max-sculpt-seamless-leggings-leggings-baby-blue-s-max-sculpt-seamless-leggings-13681712431192_250x250@2xbcdf.jpg	(from https://korfitness.com/)
15:20:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:49%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_{width}x.jpg?v=1650331449	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_{width}xf6fd.jpg	(from https://korfitness.com/)
15:20:50	960939/960939	---MCZ	200	added ('OK')	text/html	etag:cacheable:a7c33fecb3912cd1e207f8da45746e59	https://korfitness.com/collections/frontpage/products/breathable-high-waisted-fitness-leggings	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/breathable-high-waisted-fitness-leggings.html	(from https://korfitness.com/)
15:20:50	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:50%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_{width}x.jpg?v=1650331449	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_{width}xf6fd.jpg	(from https://korfitness.com/)
15:20:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:51%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_250x250@2x.jpg?v=1650331449	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_250x250@2xf6fd.jpg	(from https://korfitness.com/)
15:20:52	36573/36573	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:52%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_250x250@2x.jpg?v=1650331449	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/breathable-high-wait-fitness-leggings-pants-black-l-breathable-high-waisted-leggings-11936675266648_250x250@2xf6fd.jpg	(from https://korfitness.com/)
15:20:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:53%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_{width}x.jpg?v=1650333609	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_{width}x2337.jpg	(from https://korfitness.com/)
15:20:54	603343/603343	---MCZ	200	added ('OK')	text/html	etag:cacheable:1adc8f2c202d8decafd602c677187f52	https://korfitness.com/collections/frontpage/products/flex-high-support-sports-bra	C:/Users/radou/Desktop/korfitness.com/korfitness.com/collections/frontpage/products/flex-high-support-sports-bra.html	(from https://korfitness.com/)
15:20:54	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20May%202022%2014:20:54%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_{width}x.jpg?v=1650333609	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_{width}x2337.jpg	(from https://korfitness.com/)
15:20:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2014:20:55%20GMT	http://cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_250x250@2x.jpg?v=1650333609	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_250x250@2x2337.jpg	(from https://korfitness.com/)
15:20:55	35491/35491	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2014:20:56%20GMT	https://cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_250x250@2x.jpg?v=1650333609	C:/Users/radou/Desktop/korfitness.com/cdn.shopify.com/s/files/1/0073/3931/1192/products/flex-high-support-sports-bra-sports-bras-white-s-flex-high-support-sports-bra-15571132514392_250x250@2x2337.jpg	(from https://korfitness.com/)
